,ID,Sex,Age,âÒìöéûä‘,15çŒÇ‹Ç≈ÇÃåß,15çŒÇ‹Ç≈ÇÃínàÊ,15çŒÇ‹Ç≈ÇÃìåêº,ç°èZÇÒÇ≈Ç¢ÇÈåß,ç°èZÇÒÇ≈Ç¢ÇÈínàÊ,ç°èZÇÒÇ≈Ç¢ÇÈìåêº,ç°Ç∆êÃÇ™àÍèè=0,0:Ç¶Ç—,1:åäéq,2:Ç‹ÇÆÇÎ,3:Ç¢Ç©,4:Ç§Ç…,5:Ç¢Ç≠ÇÁ,6:ã éq,7:Ç∆ÇÎ,8:ìSâŒä™,9:Ç©Ç¡Çœä™,è„à 3ÉlÉ^ÇÃÇ±Ç¡ÇƒÇËïΩãœ,è„à 3ÉlÉ^ÇÃÇ∫Ç¢ÇΩÇ≠ïΩãœ
1510,3011,0,2,388,3,1,0,23,6,1,1,4,1,6,5,2,7,8,3,9,10,0.763761,3.255065
1511,8517,1,3,403,13,3,0,11,3,0,1,4,1,6,5,10,3,8,2,7,9,0.914371,3.057759
1512,1887,1,0,403,11,3,0,11,3,0,0,9,8,1,10,4,3,7,2,5,6,1.195429,3.018514
1513,1325,0,2,204,13,3,0,14,3,0,1,10,3,5,8,2,1,6,4,7,9,1.001433,2.658368
1514,9910,1,1,352,29,6,1,26,6,1,1,4,2,7,8,1,5,10,3,6,9,0.763761,3.255065
1515,8652,1,1,347,10,3,0,13,3,0,1,8,4,3,6,2,7,9,1,5,10,1.044819,3.21582
1516,6183,0,2,218,13,3,0,13,3,0,0,6,8,5,7,10,1,2,4,9,3,2.454497,1.58261
1517,8205,1,2,291,23,6,1,26,6,1,1,2,5,4,3,7,6,8,1,9,10,1.989744,2.613009
1518,9540,1,2,257,29,6,1,26,6,1,1,1,3,6,2,4,8,7,5,9,10,2.114588,1.78201
1519,8731,1,2,295,13,3,0,13,3,0,0,9,7,4,8,10,5,3,1,2,6,1.722353,2.36592
1520,6661,0,2,183,18,5,0,18,5,0,0,4,1,3,10,8,5,7,2,6,9,1.082599,2.784213
1521,1921,0,1,339,40,9,1,40,9,1,0,3,1,2,5,8,6,7,10,4,9,1.808307,1.901868
1522,6729,0,2,298,26,6,1,26,6,1,0,1,3,8,7,5,4,6,2,9,10,1.402406,2.772111
1523,9642,1,2,243,39,9,1,41,9,1,1,6,7,4,5,1,3,10,2,8,9,0.87659,3.489366
1524,4209,0,2,611,0,0,0,0,0,0,0,2,3,1,8,5,6,9,7,4,10,1.808307,1.901868
1525,5441,0,1,434,0,0,0,0,0,0,0,4,10,2,5,7,3,6,1,8,9,1.195429,3.018514
1526,1932,0,2,220,15,4,0,15,4,0,0,9,10,1,5,6,3,7,2,4,8,1.195429,3.018514
1527,8275,1,3,248,12,3,0,13,3,0,1,5,7,4,6,1,2,9,3,8,10,0.87659,3.489366
1528,1536,0,2,298,12,3,0,13,3,0,1,6,3,2,5,4,7,9,1,8,10,1.082599,2.784213
1529,9791,1,2,332,26,6,1,23,6,1,1,2,4,6,7,9,10,3,1,5,8,1.882968,2.452114
1530,9898,1,3,193,11,3,0,11,3,0,0,3,4,7,6,10,5,1,8,9,2,2.942532,1.296962
1531,1718,0,1,248,12,3,0,37,8,1,1,8,9,4,6,2,3,7,1,5,10,0.87659,3.489366
1532,3165,0,1,338,12,3,0,12,3,0,0,6,2,5,7,1,3,10,4,8,9,1.001433,2.658368
1533,8642,1,2,290,0,0,0,0,0,0,0,4,6,5,7,2,3,8,1,9,10,0.87659,3.489366
1534,1697,1,4,284,18,5,0,18,5,0,0,6,8,3,4,7,9,10,2,1,5,1.522849,2.646672
1535,1080,1,2,262,40,9,1,14,3,0,1,3,4,5,9,8,2,7,1,6,10,1.515235,3.006412
1536,1025,1,4,482,29,6,1,27,6,1,1,9,5,3,2,1,6,8,7,4,10,1.757001,2.225719
1537,5937,0,1,355,21,2,0,31,7,1,1,4,5,6,8,2,1,10,3,7,9,0.87659,3.489366
1538,4207,0,2,238,24,5,0,24,5,0,0,10,8,2,9,7,4,3,1,5,6,1.563162,2.464216
1539,8308,1,2,202,0,0,0,0,0,0,0,9,3,1,10,4,6,7,2,5,8,1.082599,2.784213
1540,6289,0,2,275,13,3,0,13,3,0,0,10,3,2,5,6,8,9,1,4,7,1.082599,2.784213
1541,3875,0,2,194,17,4,0,14,3,0,1,9,1,3,5,2,4,8,6,7,10,1.169662,2.384822
1542,6917,0,2,274,26,6,1,26,6,1,0,9,6,3,8,10,7,4,1,2,5,1.522849,2.646672
1543,1019,1,2,376,29,6,1,29,6,1,0,6,2,5,1,10,9,7,4,3,8,1.953973,1.695816
1544,1848,1,1,427,13,3,0,13,3,0,0,3,2,7,10,1,6,8,4,5,9,1.489469,2.37272
1545,5449,0,1,275,19,5,0,19,5,0,0,2,7,5,4,10,6,9,1,3,8,1.842655,2.63457
1546,3921,0,1,188,35,8,1,35,8,1,0,2,10,5,3,9,8,6,1,4,7,1.989744,2.613009
1547,9070,1,0,285,20,2,0,20,2,0,0,1,8,7,2,9,3,5,4,10,6,2.227417,2.016311
1548,10067,1,1,399,25,6,1,25,6,1,0,8,10,4,7,6,2,5,1,3,9,1.35462,2.920218
1549,9285,1,2,399,18,5,0,18,5,0,0,10,4,1,6,9,7,5,3,2,8,1.522849,2.646672
1550,6027,0,2,182,11,3,0,11,3,0,0,1,4,10,3,8,7,9,6,5,2,3.049309,1.457857
1551,8957,1,2,251,12,3,0,13,3,0,1,9,8,4,7,10,5,1,3,6,2,2.216824,2.179307
1552,1286,0,1,278,19,5,0,18,5,0,1,3,2,1,5,10,6,7,8,4,9,1.808307,1.901868
1553,1153,1,1,297,14,3,0,14,3,0,0,2,9,1,7,10,8,4,3,5,6,1.683464,2.732866
1554,4911,0,2,203,14,3,0,14,3,0,0,10,2,5,3,1,6,8,4,9,7,1.475943,2.264964
1555,8633,1,0,188,18,5,0,18,5,0,0,5,3,4,6,10,1,8,2,7,9,0.914371,3.057759
1556,8775,1,1,251,13,3,0,13,3,0,0,7,5,4,9,2,3,6,1,8,10,0.87659,3.489366
1557,2025,1,0,289,29,6,1,29,6,1,0,1,5,2,4,9,10,8,7,3,6,2.248557,1.764327
1558,1869,0,1,225,8,3,0,8,3,0,0,3,9,6,7,10,4,5,1,2,8,1.842655,2.63457
1559,9104,1,5,642,20,2,0,20,2,0,0,4,7,3,9,2,1,10,5,6,8,1.282492,2.619123
1560,7081,0,5,334,29,6,1,13,3,0,1,3,4,5,6,2,7,10,1,8,9,1.364625,3.203719
1561,1152,1,2,283,13,3,0,13,3,0,0,8,6,9,5,7,3,4,2,1,10,1.35462,2.920218
1562,1198,0,2,239,6,1,0,6,1,0,0,6,2,3,7,8,4,10,5,1,9,1.647692,1.815673
1563,4815,0,1,235,14,3,0,12,3,0,1,5,3,6,7,2,4,9,1,8,10,0.763761,3.255065
1564,1552,1,3,310,26,6,1,26,6,1,0,8,1,2,5,10,9,7,4,3,6,1.647692,1.815673
1565,8778,1,1,322,10,3,0,14,3,0,1,3,7,4,2,5,9,8,1,6,10,1.989744,2.613009
1566,10138,1,2,230,12,3,0,12,3,0,0,8,10,5,6,1,4,3,2,7,9,1.244323,2.935068
1567,5845,0,2,257,14,3,0,14,3,0,0,8,2,4,9,3,5,7,1,6,10,0.763761,3.255065
1568,1256,0,2,251,23,6,1,23,6,1,0,6,1,9,7,2,3,5,8,4,10,1.001433,2.658368
1569,6487,0,2,186,26,6,1,13,3,0,1,3,6,2,10,9,8,4,1,5,7,1.683464,2.732866
1570,9652,1,2,315,26,6,1,26,6,1,0,2,5,4,6,3,1,7,8,9,10,1.602298,2.607022
1571,8030,1,1,350,4,1,0,8,3,0,1,4,2,1,3,10,6,5,8,7,9,1.794781,1.794112
1572,4945,0,4,345,13,3,0,13,3,0,0,5,4,3,7,2,9,8,1,6,10,1.044819,3.21582
1573,2026,1,0,282,8,3,0,8,3,0,0,2,5,8,4,10,6,3,1,9,7,1.882968,2.452114
1574,1188,0,4,217,10,3,0,10,3,0,0,7,4,2,3,10,9,8,5,1,6,2.235031,1.656571
1575,8457,1,1,281,14,3,0,17,4,0,1,2,8,3,7,6,4,9,1,5,10,1.683464,2.732866
1576,5447,0,1,224,8,3,0,13,3,0,1,6,3,4,5,10,7,1,2,8,9,1.282103,2.50346
1577,8331,1,1,369,26,6,1,13,3,0,1,6,1,4,5,10,7,8,3,2,9,1.241791,2.685917
1578,3387,0,2,279,13,3,0,13,3,0,0,2,1,4,8,10,6,5,3,7,9,1.402406,2.772111
1579,9487,1,1,337,18,5,0,18,5,0,0,6,7,1,2,10,9,5,3,4,8,1.669938,2.62511
1580,1964,0,1,230,13,3,0,13,3,0,0,6,9,3,2,1,4,8,5,7,10,1.757001,2.225719
1581,8522,1,2,217,12,3,0,2,1,0,1,3,8,2,7,10,9,1,4,6,5,2.288869,1.581871
1582,8563,1,2,272,29,6,1,29,6,1,0,1,6,9,2,10,7,3,8,4,5,2.59515,1.462013
1583,9338,1,1,198,14,3,0,14,3,0,0,4,6,7,1,2,5,8,3,9,10,1.3511,3.095963
1584,3447,0,0,443,29,6,1,29,6,1,0,6,4,5,7,10,2,8,1,3,9,1.35462,2.920218
1585,8690,1,2,240,11,3,0,11,3,0,0,2,4,9,3,5,1,8,6,7,10,2.227417,2.016311
1586,8049,1,4,304,31,7,1,31,7,1,0,5,7,6,9,1,3,8,2,4,10,0.87659,3.489366
1587,8852,1,2,356,26,6,1,13,3,0,1,8,2,4,9,6,3,5,1,7,10,0.914371,3.057759
1588,9145,1,3,196,29,6,1,29,6,1,0,9,3,2,5,10,4,6,1,8,7,1.082599,2.784213
1589,1946,0,1,398,13,3,0,11,3,0,1,6,2,3,5,9,10,7,1,4,8,1.082599,2.784213
1590,9987,1,2,308,26,6,1,26,6,1,0,2,9,4,1,3,6,10,5,7,8,2.076807,2.213618
1591,8989,1,1,423,14,3,0,14,3,0,0,5,9,1,4,7,6,8,2,3,10,1.522849,2.646672
1592,8193,1,2,246,30,7,1,31,7,1,1,7,4,6,8,1,3,9,2,5,10,0.87659,3.489366
1593,8411,1,2,538,13,3,0,11,3,0,1,7,5,2,8,3,4,10,1,6,9,1.044819,3.21582
1594,9397,1,2,330,23,6,1,29,6,1,1,2,10,3,1,7,6,8,4,5,9,2.395646,1.742765
1595,8965,1,3,186,42,9,1,39,9,1,1,8,3,4,7,1,6,9,2,5,10,0.763761,3.255065
1596,3231,0,1,277,10,3,0,10,3,0,0,3,9,5,10,1,4,7,2,6,8,1.364625,3.203719
1597,9620,1,1,252,26,6,1,26,6,1,0,2,1,4,3,9,10,6,8,5,7,2.114588,1.78201
1598,9628,1,2,274,14,3,0,14,3,0,0,5,2,9,7,3,10,4,1,6,8,0.763761,3.255065
1599,2006,1,1,489,4,1,0,11,3,0,1,3,7,5,8,4,1,9,2,6,10,1.515235,3.006412
1600,5785,0,2,329,26,6,1,26,6,1,0,1,10,3,9,8,6,7,2,4,5,1.683464,2.732866
1601,1308,0,0,315,13,3,0,13,3,0,0,1,6,7,2,9,5,3,8,10,4,2.59515,1.462013
1602,1664,0,2,250,30,7,1,14,3,0,1,1,3,8,4,6,2,5,7,9,10,1.640078,2.175414
1603,8174,1,2,304,7,2,0,6,1,0,1,5,7,2,4,8,10,6,3,1,9,1.522849,2.646672
1604,1966,0,3,187,13,3,0,13,3,0,0,5,3,7,9,2,4,8,1,6,10,0.763761,3.255065
1605,3805,0,2,172,23,6,1,23,6,1,0,6,1,4,8,10,3,7,2,5,9,0.914371,3.057759
1606,10105,1,3,309,34,7,1,34,7,1,0,5,2,7,4,1,3,9,6,8,10,1.001433,2.658368
1607,8863,1,3,301,16,3,0,16,3,0,0,6,10,4,2,3,1,9,5,7,8,1.588772,2.499265
1608,5645,0,0,239,23,6,1,23,6,1,0,1,10,5,2,9,8,6,3,7,4,1.989744,2.613009
1609,5501,0,4,242,13,3,0,13,3,0,0,4,3,6,8,1,5,10,2,7,9,0.763761,3.255065
1610,3111,0,2,303,13,3,0,16,3,0,1,3,7,4,6,1,5,8,2,9,10,1.364625,3.203719
1611,9369,1,0,244,18,5,0,18,5,0,0,4,8,6,9,5,3,2,1,7,10,1.394933,2.737762
1612,6359,0,4,352,39,9,1,39,9,1,0,9,4,6,5,2,3,10,1,7,8,0.87659,3.489366
1613,6201,0,4,219,13,3,0,14,3,0,1,4,1,3,8,10,7,6,2,5,9,1.082599,2.784213
1614,1283,1,1,208,10,3,0,10,3,0,0,7,10,4,3,2,1,6,5,9,8,1.588772,2.499265
1615,1861,1,0,765,0,0,0,0,0,0,0,8,6,5,9,1,4,7,2,3,10,1.204011,3.117524
1616,9174,1,2,385,10,3,0,10,3,0,0,1,7,3,5,8,10,9,2,4,6,1.683464,2.732866
1617,8749,1,2,192,0,0,0,0,0,0,0,3,9,7,4,6,2,5,1,8,10,1.515235,3.006412
1618,9122,1,1,335,29,6,1,29,6,1,0,4,8,6,2,3,5,7,1,9,10,1.3511,3.095963
1619,1896,1,1,379,10,3,0,13,3,0,1,5,4,6,9,2,3,8,1,7,10,0.87659,3.489366
1620,8640,1,0,350,14,3,0,14,3,0,0,7,10,2,8,9,4,5,1,3,6,1.522849,2.646672
1621,4869,0,3,325,29,6,1,0,0,0,1,4,6,7,5,1,2,8,3,9,10,0.87659,3.489366
1622,9853,1,1,230,12,3,0,12,3,0,0,7,2,3,8,10,9,4,1,5,6,1.082599,2.784213
1623,6057,0,0,218,17,4,0,17,4,0,0,8,1,7,6,2,3,5,9,10,4,1.001433,2.658368
1624,4965,0,3,340,31,7,1,34,7,1,1,4,1,3,8,10,9,6,2,5,7,1.082599,2.784213
1625,1741,1,1,249,26,6,1,26,6,1,0,6,2,8,1,5,3,7,4,9,10,1.626553,2.067658
1626,5805,0,2,179,19,5,0,19,5,0,0,4,2,5,8,1,7,9,3,6,10,0.763761,3.255065
1627,3833,0,1,188,29,6,1,29,6,1,0,5,1,4,8,9,10,3,2,7,6,1.282103,2.50346
1628,4895,0,3,415,26,6,1,29,6,1,1,5,7,4,6,2,10,8,1,3,9,1.204011,3.117524
1629,10025,1,1,258,40,9,1,30,7,1,1,5,6,3,7,4,9,10,2,1,8,1.522849,2.646672
1630,9198,1,1,216,1,1,0,0,0,0,1,4,7,6,5,2,3,10,1,9,8,0.87659,3.489366
1631,9252,1,1,268,17,4,0,17,4,0,0,7,9,3,6,10,1,5,2,4,8,1.195429,3.018514
1632,9235,1,3,271,13,3,0,39,9,1,1,2,1,7,4,10,8,5,9,3,6,1.967499,1.803572
1633,6215,0,2,263,39,9,1,39,9,1,0,5,4,2,8,3,10,6,1,7,9,1.044819,3.21582
1634,3967,0,4,297,29,6,1,29,6,1,0,10,4,3,9,1,7,5,2,6,8,1.044819,3.21582
1635,8234,1,1,352,0,0,0,0,0,0,0,1,6,9,4,2,3,5,8,10,7,1.602298,2.607022
1636,1824,0,2,203,4,1,0,4,1,0,0,3,5,8,2,1,4,10,6,7,9,2.076807,2.213618
1637,5071,0,0,214,39,9,1,39,9,1,0,4,7,3,9,1,6,10,2,8,5,1.044819,3.21582
1638,1185,1,3,272,30,7,1,30,7,1,0,10,4,5,3,2,1,9,7,6,8,1.588772,2.499265
1639,4165,0,3,240,14,3,0,14,3,0,0,7,2,3,6,9,8,4,1,5,10,1.082599,2.784213
1640,3811,0,3,530,26,6,1,26,6,1,0,9,1,4,3,8,7,6,2,5,10,1.38888,2.664355
1641,4555,0,1,527,39,9,1,39,9,1,0,6,9,2,3,10,4,7,1,5,8,1.669938,2.62511
1642,8408,1,2,274,0,0,0,0,0,0,0,3,1,8,6,5,2,4,7,9,10,1.640078,2.175414
1643,8316,1,1,326,26,6,1,26,6,1,0,6,5,3,2,10,7,4,1,8,9,1.669938,2.62511
1644,8679,1,3,216,11,3,0,11,3,0,0,1,4,9,2,10,5,6,8,7,3,3.049309,1.457857
1645,1141,1,1,170,18,5,0,18,5,0,0,1,2,6,7,9,10,4,8,3,5,1.967499,1.803572
1646,6171,0,4,235,14,3,0,14,3,0,0,7,5,4,10,2,3,8,1,6,9,0.87659,3.489366
1647,8305,1,1,419,8,3,0,14,3,0,1,8,7,2,10,9,4,6,1,3,5,1.522849,2.646672
1648,9906,1,1,375,19,5,0,14,3,0,1,3,10,7,8,6,1,4,2,5,9,1.515235,3.006412
1649,4541,0,3,311,13,3,0,13,3,0,0,6,1,9,2,10,5,3,7,8,4,1.994285,1.513359
1650,5617,0,1,177,31,7,1,13,3,0,1,8,1,4,10,3,7,6,2,5,9,0.763761,3.255065
1651,8410,1,2,459,8,3,0,14,3,0,1,3,4,7,5,1,2,8,6,9,10,1.602298,2.607022
1652,1701,0,1,181,29,6,1,29,6,1,0,7,10,5,4,3,1,8,2,6,9,0.87659,3.489366
1653,8771,1,0,218,41,9,1,41,9,1,0,1,5,10,6,7,8,3,9,4,2,2.942532,1.296962
1654,4199,0,1,187,14,3,0,14,3,0,0,5,4,3,6,1,10,7,2,8,9,1.044819,3.21582
1655,9324,1,0,236,13,3,0,13,3,0,0,9,10,7,8,4,5,2,1,3,6,1.722353,2.36592
1656,6865,0,3,350,19,5,0,19,5,0,0,5,4,6,2,10,9,8,1,3,7,1.82913,2.526814
1657,4331,0,3,258,13,3,0,0,0,0,1,2,9,4,10,1,5,7,3,6,8,1.364625,3.203719
1658,1161,0,2,337,23,6,1,23,6,1,0,9,1,3,10,8,4,7,2,5,6,1.082599,2.784213
1659,1603,1,3,298,14,3,0,14,3,0,0,5,1,4,6,9,10,2,7,3,8,1.847196,1.534921
1660,1252,0,5,792,36,8,1,25,6,1,1,5,2,3,8,6,7,9,1,4,10,1.082599,2.784213
1661,5411,0,2,247,14,3,0,14,3,0,0,3,5,4,9,10,2,6,1,7,8,1.515235,3.006412
1662,1195,0,1,192,35,8,1,39,9,1,1,3,2,4,8,5,6,9,1,7,10,1.402406,2.772111
1663,8895,1,3,261,13,3,0,11,3,0,1,10,7,2,9,8,1,3,5,6,4,1.800834,1.867518
1664,5611,0,2,271,13,3,0,13,3,0,0,7,8,2,6,3,4,9,1,5,10,1.044819,3.21582
1665,6143,0,3,316,13,3,0,13,3,0,0,6,8,3,7,10,9,1,2,5,4,1.563162,2.464216
1666,5801,0,1,371,11,3,0,11,3,0,0,3,4,2,8,9,10,5,1,6,7,1.683464,2.732866
1667,4415,0,4,254,43,9,1,43,9,1,0,1,7,4,9,2,5,10,3,6,8,1.364625,3.203719
1668,3961,0,1,268,13,3,0,13,3,0,0,2,5,4,8,3,7,9,1,6,10,1.364625,3.203719
1669,7091,0,2,772,14,3,0,14,3,0,0,4,7,1,8,3,5,10,2,9,6,1.044819,3.21582
1670,1572,1,2,440,30,7,1,30,7,1,0,3,4,5,1,9,10,7,2,6,8,1.989744,2.613009
1671,8241,1,2,382,14,3,0,22,2,0,1,8,1,3,9,10,4,5,2,6,7,1.082599,2.784213
1672,8147,1,3,214,14,3,0,14,3,0,0,7,3,2,6,5,4,10,1,8,9,1.082599,2.784213
1673,1722,0,3,465,17,4,0,17,4,0,0,4,10,2,3,9,8,7,5,1,6,2.235031,1.656571
1674,4901,0,0,183,6,1,0,6,1,0,0,1,7,4,3,10,9,6,5,2,8,2.554838,1.644469
1675,5935,0,2,332,13,3,0,14,3,0,1,6,4,2,9,8,5,7,1,3,10,1.522849,2.646672
1676,7009,0,4,388,18,5,0,25,6,1,1,6,2,1,10,8,7,9,3,4,5,1.082599,2.784213
1677,7063,0,2,206,17,4,0,17,4,0,0,5,8,1,6,2,4,9,3,7,10,1.044819,3.21582
1678,9156,1,1,271,11,3,0,11,3,0,0,3,4,5,9,2,1,7,6,10,8,1.602298,2.607022
1679,5405,0,3,289,31,7,1,31,7,1,0,8,5,6,7,9,4,2,3,1,10,1.722353,2.36592
1680,6013,0,2,243,9,3,0,8,3,0,1,5,2,4,10,9,1,6,3,7,8,0.914371,3.057759
1681,1611,1,4,396,9,3,0,8,3,0,1,4,1,6,7,8,2,10,5,3,9,1.479464,2.089219
1682,4667,0,2,208,13,3,0,13,3,0,0,6,1,9,5,2,3,4,8,10,7,1.001433,2.658368
1683,1963,1,1,363,27,6,1,27,6,1,0,7,10,2,4,9,1,6,3,5,8,1.195429,3.018514
1684,3951,0,1,228,14,3,0,13,3,0,1,5,6,3,7,1,4,9,2,8,10,1.044819,3.21582
1685,5075,0,3,201,5,1,0,13,3,0,1,5,8,3,6,1,4,9,2,7,10,1.044819,3.21582
1686,6767,0,2,447,24,5,0,24,5,0,0,2,6,5,3,10,1,8,4,7,9,2.227417,2.016311
1687,5453,0,3,826,30,7,1,30,7,1,0,5,9,3,6,4,2,10,1,8,7,1.195429,3.018514
1688,3053,0,2,211,13,3,0,13,3,0,0,6,2,7,4,1,3,8,5,9,10,1.001433,2.658368
1689,9789,1,2,374,12,3,0,14,3,0,1,1,3,10,5,2,6,4,7,8,9,1.489469,2.37272
1690,6683,0,3,749,13,3,0,13,3,0,0,8,5,7,4,2,3,6,1,10,9,0.87659,3.489366
1691,9037,1,1,372,16,3,0,13,3,0,1,5,3,7,6,10,2,4,1,8,9,0.914371,3.057759
1692,4917,0,2,491,11,3,0,11,3,0,0,6,7,1,4,10,9,8,2,3,5,1.522849,2.646672
1693,1169,1,1,425,26,6,1,26,6,1,0,2,6,10,3,5,1,7,4,8,9,2.227417,2.016311
1694,1652,0,3,281,30,7,1,11,3,0,1,9,6,4,8,1,7,3,2,5,10,1.244323,2.935068
1695,1919,0,4,695,26,6,1,26,6,1,0,9,7,2,8,5,4,6,1,3,10,1.522849,2.646672
1696,1061,1,1,260,13,3,0,13,3,0,0,7,9,3,4,10,1,5,2,6,8,1.195429,3.018514
1697,3159,0,1,179,45,9,1,45,9,1,0,6,2,4,9,10,3,1,7,5,8,1.519776,1.906763
1698,9280,1,2,351,13,3,0,13,3,0,0,3,9,4,6,10,2,7,1,5,8,1.515235,3.006412
1699,3745,0,1,233,26,6,1,26,6,1,0,7,6,2,8,4,3,10,1,5,9,1.195429,3.018514
1700,10097,1,1,282,9,3,0,9,3,0,0,3,9,6,5,10,4,7,2,1,8,1.842655,2.63457
1701,8571,1,2,277,0,0,0,0,0,0,0,2,4,5,7,1,3,9,6,10,8,1.602298,2.607022
1702,9842,1,0,289,0,0,0,0,0,0,0,7,10,1,8,2,3,9,4,6,5,1.282492,2.619123
1703,9030,1,0,280,43,9,1,43,9,1,0,9,4,3,8,10,1,7,2,6,5,1.195429,3.018514
1704,3819,0,2,192,19,5,0,19,5,0,0,3,2,4,10,1,7,8,5,9,6,1.489469,2.37272
1705,4809,0,2,229,13,3,0,13,3,0,0,6,5,8,3,7,1,10,4,2,9,2.066802,1.930117
1706,6383,0,3,305,17,4,0,17,4,0,0,4,2,7,9,1,6,8,3,5,10,0.763761,3.255065
1707,5819,0,2,285,13,3,0,13,3,0,0,7,9,2,6,5,8,3,1,4,10,1.563162,2.464216
1708,9988,1,3,408,0,0,0,0,0,0,0,4,2,1,3,10,9,7,8,5,6,1.794781,1.794112
1709,8488,1,2,259,14,3,0,18,5,0,1,1,4,2,6,10,9,8,3,5,7,1.683464,2.732866
1710,6979,0,2,199,36,8,1,36,8,1,0,1,9,7,3,5,6,4,2,10,8,1.989744,2.613009
1711,5389,0,3,275,27,6,1,29,6,1,1,5,3,4,10,6,2,8,1,7,9,0.914371,3.057759
1712,8164,1,1,220,0,0,0,12,3,0,1,4,7,2,8,5,3,6,1,9,10,1.195429,3.018514
1713,1126,0,2,295,18,5,0,18,5,0,0,7,2,4,8,3,9,5,1,6,10,0.763761,3.255065
1714,6393,0,4,529,13,3,0,11,3,0,1,5,1,4,9,3,7,8,2,6,10,0.763761,3.255065
1715,9299,1,3,249,29,6,1,29,6,1,0,4,9,8,6,1,2,7,3,5,10,0.87659,3.489366
1716,7041,0,3,280,26,6,1,12,3,0,1,4,5,2,6,7,3,10,1,9,8,1.195429,3.018514
1717,8360,1,3,376,14,3,0,14,3,0,0,3,5,2,8,10,4,7,1,6,9,1.683464,2.732866
1718,9025,1,4,253,13,3,0,13,3,0,0,2,9,5,6,10,7,1,8,3,4,2.448061,1.483575
1719,6887,0,4,188,42,9,1,39,9,1,1,3,4,1,7,10,9,6,2,5,8,1.683464,2.732866
1720,6735,0,2,209,21,2,0,13,3,0,1,5,6,9,8,1,2,10,3,4,7,0.87659,3.489366
1721,9313,1,1,175,26,6,1,26,6,1,0,2,3,10,6,5,8,1,7,9,4,2.007811,1.621115
1722,4163,0,3,438,31,7,1,13,3,0,1,2,10,6,7,4,3,8,1,9,5,1.515235,3.006412
1723,8418,1,4,408,23,6,1,18,5,0,1,8,4,2,7,5,3,9,1,6,10,1.195429,3.018514
1724,5243,0,1,282,13,3,0,14,3,0,1,8,1,6,10,5,2,7,3,4,9,0.914371,3.057759
1725,1955,1,2,394,29,6,1,29,6,1,0,8,3,5,6,4,2,9,1,7,10,0.914371,3.057759
1726,4645,0,4,274,41,9,1,14,3,0,1,1,3,5,2,8,9,10,6,4,7,2.114588,1.78201
1727,1951,0,5,328,26,6,1,12,3,0,1,4,10,2,8,6,5,9,1,3,7,1.522849,2.646672
1728,9081,1,4,621,8,3,0,11,3,0,1,8,9,5,3,7,4,6,10,2,1,2.888694,1.371663
1729,3209,0,1,356,13,3,0,13,3,0,0,7,3,5,9,2,8,4,1,6,10,0.763761,3.255065
1730,4001,0,3,187,11,3,0,11,3,0,0,4,10,3,8,9,1,7,2,5,6,1.195429,3.018514
1731,3065,0,1,234,11,3,0,13,3,0,1,9,5,4,7,1,6,3,2,10,8,1.244323,2.935068
1732,8825,1,3,317,11,3,0,11,3,0,0,5,6,1,3,7,4,8,10,2,9,2.235031,1.656571
1733,8530,1,1,214,13,3,0,13,3,0,0,9,1,6,7,3,5,10,2,4,8,0.763761,3.255065
1734,9583,1,2,286,34,7,1,9,3,0,1,1,4,6,9,5,7,10,2,8,3,2.337127,2.447958
1735,6669,0,0,239,13,3,0,13,3,0,0,5,9,3,1,6,4,8,2,7,10,1.669938,2.62511
1736,8861,1,0,366,13,3,0,13,3,0,0,3,1,5,6,10,2,7,4,8,9,1.640078,2.175414
1737,2011,1,2,282,29,6,1,29,6,1,0,2,1,9,3,7,6,10,5,4,8,2.114588,1.78201
1738,8799,1,1,243,26,6,1,26,6,1,0,4,10,3,5,7,8,1,9,2,6,2.128255,1.495676
1739,8868,1,0,249,13,3,0,13,3,0,0,8,10,2,7,9,4,5,1,3,6,1.522849,2.646672
1740,4745,0,1,176,0,0,0,0,0,0,0,8,6,2,9,10,3,5,1,4,7,1.195429,3.018514
1741,1334,0,3,238,1,1,0,1,1,0,0,8,9,6,4,3,2,10,1,5,7,0.87659,3.489366
1742,3257,0,1,212,14,3,0,12,3,0,1,5,4,6,8,1,2,9,3,7,10,0.87659,3.489366
1743,6113,0,1,233,29,6,1,29,6,1,0,5,6,8,4,2,3,10,1,7,9,0.87659,3.489366
1744,9972,1,1,225,7,2,0,13,3,0,1,8,3,2,7,5,4,6,1,9,10,1.082599,2.784213
1745,7079,0,2,301,25,6,1,25,6,1,0,3,6,8,4,2,5,9,1,7,10,1.364625,3.203719
1746,9769,1,1,362,26,6,1,26,6,1,0,3,1,8,4,2,10,5,7,9,6,1.489469,2.37272
1747,9801,1,2,351,39,9,1,31,7,1,1,2,9,7,1,8,10,5,6,3,4,2.554838,1.644469
1748,1446,0,4,221,17,4,0,12,3,0,1,6,10,5,3,1,2,9,4,8,7,1.588772,2.499265
1749,3815,0,1,228,26,6,1,26,6,1,0,2,8,4,1,6,5,7,3,9,10,1.989744,2.613009
1750,4969,0,5,864,4,1,0,14,3,0,1,8,6,4,7,2,3,10,1,5,9,0.87659,3.489366
1751,1997,1,1,285,11,3,0,11,3,0,0,7,6,5,3,10,1,2,4,9,8,2.107115,1.747661
